HOG	gene
N0.HOG0002010	RHSIM_Rhsim02G0143100
N0.HOG0002010	RHSIM_Rhsim09G0179000
N0.HOG0002010	Os01g0674000
N0.HOG0002010	Os05g0560600
N0.HOG0002018	AT3G19000
N0.HOG0002018	AT3G19010
N0.HOG0002018	EL10Ac9g21806.1
N0.HOG0002018	HORVU.MOREX.r3.4HG0343130
N0.HOG0002018	Zm00001eb051400
N0.HOG0002018	Zm00001eb219040
N0.HOG0002018	BPChr09G11967
N0.HOG0002018	BPChr09G11942
N0.HOG0002018	BPChr09G12112
N0.HOG0002018	BPChr09G12023
N0.HOG0002018	BPChr09G12013
N0.HOG0002018	TC10G0543
N0.HOG0002018	GWHGERFP027376
N0.HOG0002018	GWHGERFP027372
N0.HOG0002018	GWHGERFP037171
N0.HOG0002018	GWHGERFP037170
N0.HOG0002018	GWHGERFP037163
N0.HOG0002018	GWHGERFP037162
N0.HOG0002018	RHSIM_Rhsim05G0079700
N0.HOG0002018	RHSIM_Rhsim11G0169400
N0.HOG0002018	RHSIM_Rhsim11G0169500
N0.HOG0002018	RHSIM_Rhsim11G0169600
N0.HOG0002018	RHSIM_Rhsim11G0169700
N0.HOG0002018	RHSIM_Rhsim11G0169800
N0.HOG0002018	Os08g0249900
N0.HOG0002018	Os03g0618300
N0.HOG0002022	AT3G22830
N0.HOG0002022	AT3G51910
N0.HOG0002022	AT3G63350
N0.HOG0002022	EL10Ac5g10494.1
N0.HOG0002022	HORVU.MOREX.r3.5HG0509970
N0.HOG0002022	HORVU.MOREX.r3.5HG0519000
N0.HOG0002022	HORVU.MOREX.r3.2HG0108550
N0.HOG0002022	HORVU.MOREX.r3.1HG0083950
N0.HOG0002022	HORVU.MOREX.r3.4HG0402170
N0.HOG0002022	Zm00001eb004670
N0.HOG0002022	Zm00001eb047760
N0.HOG0002022	Zm00001eb056980
N0.HOG0002022	Zm00001eb060670
N0.HOG0002022	Zm00001eb301280
N0.HOG0002022	BPChr08G10801
N0.HOG0002022	BPChr05G17470
N0.HOG0002022	TC07G2631
N0.HOG0002022	TC01G0813
N0.HOG0002022	GWHGERFP023987
N0.HOG0002022	GWHGERFP003704
N0.HOG0002022	RHSIM_Rhsim01G0272100
N0.HOG0002022	RHSIM_Rhsim04G0197300
N0.HOG0002022	Os03g0795900
N0.HOG0002022	Os07g0178600
N0.HOG0002022	Os10g0419300
N0.HOG0002022	Os03g0161900
N0.HOG0002023	AT3G24310
N0.HOG0002023	AT3G30210
N0.HOG0002023	AT4G13480
N0.HOG0002023	EL10Ac2g04446.1
N0.HOG0002023	EL10Ac3g06708.1
N0.HOG0002023	EL10Ac6g14798.1
N0.HOG0002023	HORVU.MOREX.r3.4HG0412080
N0.HOG0002023	HORVU.MOREX.r3.6HG0595270
N0.HOG0002023	HORVU.MOREX.r3.2HG0180530
N0.HOG0002023	Zm00001eb003470
N0.HOG0002023	Zm00001eb426280
N0.HOG0002023	Zm00001eb184890
N0.HOG0002023	Zm00001eb247370
N0.HOG0002023	Zm00001eb402890
N0.HOG0002023	BPChr08G16165
N0.HOG0002023	BPChr07G09935
N0.HOG0002023	BPChr07G10034
N0.HOG0002023	TC01G0141
N0.HOG0002023	GWHGERFP033739
N0.HOG0002023	GWHGERFP040346
N0.HOG0002023	GWHGERFP039744
N0.HOG0002023	RHSIM_Rhsim10G0056300
N0.HOG0002023	RHSIM_Rhsim09G0042000
N0.HOG0002023	Os03g0142600
N0.HOG0002023	Os04g0508500
N0.HOG0002023	Os02g0618400
N0.HOG0002024	AT3G25400
N0.HOG0002024	EL10Ac3g07416.1
N0.HOG0002024	EL10Ac5g10643.1
N0.HOG0002024	HORVU.MOREX.r3.2HG0159790
N0.HOG0002024	Zm00001eb241110
N0.HOG0002024	BPChr13G21319
N0.HOG0002024	BPChr08G15328
N0.HOG0002024	TC12G2084
N0.HOG0002024	TC07G2537
N0.HOG0002024	GWHGERFP023740
N0.HOG0002024	GWHGERFP030896
N0.HOG0002024	RHSIM_Rhsim01G0249000
N0.HOG0002024	Os04g0346800
N0.HOG0002028	AT3G30340
N0.HOG0002028	EL10Ac1g00158.1
N0.HOG0002028	EL10Ac1g00159.1
N0.HOG0002028	EL10Ac4g08644.1
N0.HOG0002028	HORVU.MOREX.r3.6HG0540610
N0.HOG0002028	HORVU.MOREX.r3.6HG0540520
N0.HOG0002028	HORVU.MOREX.r3.7HG0637190
N0.HOG0002028	HORVU.MOREX.r3.5HG0485530
N0.HOG0002028	HORVU.MOREX.r3.7HG0648730
N0.HOG0002028	HORVU.MOREX.r3.6HG0540510
N0.HOG0002028	Zm00001eb209890
N0.HOG0002028	Zm00001eb209920
N0.HOG0002028	Zm00001eb379160
N0.HOG0002028	Zm00001eb379170
N0.HOG0002028	Zm00001eb379260
N0.HOG0002028	BPChr06G29310
N0.HOG0002028	BPChr06G29480
N0.HOG0002028	TC03G2436
N0.HOG0002028	GWHGERFP020549
N0.HOG0002028	RHSIM_Rhsim02G0255300
N0.HOG0002028	Os04g0422300
N0.HOG0002028	Os02g0103500
N0.HOG0002028	Os02g0103600
N0.HOG0002028	Os06g0107600
N0.HOG0002028	Os06g0109200
N0.HOG0002028	Os06g0109300
N0.HOG0002029	AT3G47820
N0.HOG0002029	AT5G40140
N0.HOG0002029	AT5G62560
N0.HOG0002029	AT5G65200
N0.HOG0002029	EL10Ac2g03385.1
N0.HOG0002029	EL10Ac5g10825.1
N0.HOG0002029	HORVU.MOREX.r3.6HG0582700
N0.HOG0002029	HORVU.MOREX.r3.6HG0567200
N0.HOG0002029	HORVU.MOREX.r3.7HG0667780
N0.HOG0002029	Zm00001eb099030
N0.HOG0002029	Zm00001eb042000
N0.HOG0002029	Zm00001eb311800
N0.HOG0002029	Zm00001eb371890
N0.HOG0002029	BPChr11G05741
N0.HOG0002029	BPChr04G23925
N0.HOG0002029	TC02G3206
N0.HOG0002029	TC09G1559
N0.HOG0002029	GWHGERFP040033
N0.HOG0002029	GWHGERFP015856
N0.HOG0002029	RHSIM_Rhsim10G0028800
N0.HOG0002029	RHSIM_Rhsim12G0161800
N0.HOG0002029	RHSIM_Rhsim10G0027900
N0.HOG0002029	Os09g0386200
N0.HOG0002029	Os08g0421850
N0.HOG0002029	Os06g0238000
N0.HOG0002029	Os06g0238200
N0.HOG0002030	AT4G00830
N0.HOG0002030	EL10Ac9g20794.1
N0.HOG0002030	HORVU.MOREX.r3.7HG0704850
N0.HOG0002030	Zm00001eb173880
N0.HOG0002030	BPChr06G29309
N0.HOG0002030	TC03G2059
N0.HOG0002030	TC09G2371
N0.HOG0002030	GWHGERFP022866
N0.HOG0002030	RHSIM_Rhsim01G0179100
N0.HOG0002030	Os11g0250000
N0.HOG0002030	Os10g0151800
N0.HOG0002031	AT3G52660
N0.HOG0002031	AT5G28390
N0.HOG0002031	EL10Ac7g16906.1
N0.HOG0002031	HORVU.MOREX.r3.4HG0356150
N0.HOG0002031	Zm00001eb093320
N0.HOG0002031	Zm00001eb405210
N0.HOG0002031	Zm00001eb196360
N0.HOG0002031	BPChr06G08451
N0.HOG0002031	BPChr10G15967
N0.HOG0002031	TC07G0843
N0.HOG0002031	TC02G2467
N0.HOG0002031	GWHGERFP009928
N0.HOG0002031	RHSIM_Rhsim03G0074600
N0.HOG0002031	Os11g0139500
N0.HOG0002031	Os12g0136200
N0.HOG0002035	AT3G63470
N0.HOG0002035	EL10Ac2g04377.1
N0.HOG0002035	HORVU.MOREX.r3.2HG0117490
N0.HOG0002035	HORVU.MOREX.r3.2HG0117530
N0.HOG0002035	Zm00001eb110640
N0.HOG0002035	Zm00001eb329580
N0.HOG0002035	BPChr04G24431
N0.HOG0002035	TC01G0078
N0.HOG0002035	GWHGERFP041168
N0.HOG0002035	RHSIM_Rhsim07G0059000
N0.HOG0002035	Os07g0656900
N0.HOG0002038	AT4G17670
N0.HOG0002038	AT5G47060
N0.HOG0002038	EL10Ac1g00725.1
N0.HOG0002038	EL10Ac5g12215.1
N0.HOG0002038	HORVU.MOREX.r3.2HG0196370
N0.HOG0002038	HORVU.MOREX.r3.6HG0605030
N0.HOG0002038	HORVU.MOREX.r3.2HG0196520
N0.HOG0002038	HORVU.MOREX.r3.6HG0604990
N0.HOG0002038	Zm00001eb072650
N0.HOG0002038	Zm00001eb072660
N0.HOG0002038	Zm00001eb072670
N0.HOG0002038	Zm00001eb072680
N0.HOG0002038	Zm00001eb072700
N0.HOG0002038	Zm00001eb428210
N0.HOG0002038	Zm00001eb187540
N0.HOG0002038	Zm00001eb250990
N0.HOG0002038	BPChr11G26302
N0.HOG0002038	TC01G3729
N0.HOG0002038	TC09G0393
N0.HOG0002038	TC11G1559
N0.HOG0002038	TC06G2395
N0.HOG0002038	GWHGERFP041776
N0.HOG0002038	RHSIM_Rhsim07G0120400
N0.HOG0002038	Os04g0586000
N0.HOG0002038	Os04g0586200
N0.HOG0002038	Os02g0687200
N0.HOG0002039	AT4G27970
N0.HOG0002039	AT5G24030
N0.HOG0002039	EL10Ac3g05378.1
N0.HOG0002039	HORVU.MOREX.r3.1HG0092840
N0.HOG0002039	HORVU.MOREX.r3.1HG0092850
N0.HOG0002039	HORVU.MOREX.r3.1HG0032200
N0.HOG0002039	HORVU.MOREX.r3.3HG0273350
N0.HOG0002039	HORVU.MOREX.r3.1HG0092820
N0.HOG0002039	Zm00001eb137340
N0.HOG0002039	Zm00001eb159490
N0.HOG0002039	Zm00001eb350550
N0.HOG0002039	Zm00001eb358580
N0.HOG0002039	Zm00001eb284750
N0.HOG0002039	BPChr10G21599
N0.HOG0002039	BPChr10G21692
N0.HOG0002039	BPChr10G21678
N0.HOG0002039	TC06G2292
N0.HOG0002039	GWHGERFP008490
N0.HOG0002039	GWHGERFP008491
N0.HOG0002039	RHSIM_Rhsim03G0196200
N0.HOG0002039	RHSIM_Rhsim03G0196100
N0.HOG0002039	Os05g0219900
N0.HOG0002039	Os01g0385400
N0.HOG0002039	Os01g0623200
N0.HOG0002039	Os01g0226600
N0.HOG0002039	Os07g0181100
N0.HOG0002040	AT5G01070
N0.HOG0002040	AT5G05830
N0.HOG0002040	EL10Ac2g04759.1
N0.HOG0002040	HORVU.MOREX.r3.1HG0074040
N0.HOG0002040	Zm00001eb147890
N0.HOG0002040	Zm00001eb333860
N0.HOG0002040	Zm00001eb351540
N0.HOG0002040	Zm00001eb289390
N0.HOG0002040	BPChr06G08634
N0.HOG0002040	BPChr06G31060
N0.HOG0002040	BPChr10G28365
N0.HOG0002040	BPChr06G30956
N0.HOG0002040	BPChr04G03622
N0.HOG0002040	TC02G1830
N0.HOG0002040	TC05G1522
N0.HOG0002040	TC07G0358
N0.HOG0002040	TC08G0937
N0.HOG0002040	GWHGERFP024726
N0.HOG0002040	GWHGERFP031986
N0.HOG0002040	GWHGERFP004350
N0.HOG0002040	GWHGERFP003217
N0.HOG0002040	RHSIM_Rhsim04G0164400
N0.HOG0002040	RHSIM_Rhsim05G0201300
N0.HOG0002040	RHSIM_Rhsim09G0170800
N0.HOG0002040	Os01g0850200
N0.HOG0002040	Os05g0452800
N0.HOG0002044	AT5G46040
N0.HOG0002044	AT5G46050
N0.HOG0002044	EL10Ac3g04966.1
N0.HOG0002044	HORVU.MOREX.r3.4HG0411460
N0.HOG0002044	HORVU.MOREX.r3.1HG0041600
N0.HOG0002044	Zm00001eb003170
N0.HOG0002044	Zm00001eb046170
N0.HOG0002044	Zm00001eb046210
N0.HOG0002044	Zm00001eb222030
N0.HOG0002044	BPChr03G10846
N0.HOG0002044	BPChr03G10841
N0.HOG0002044	BPChr03G10912
N0.HOG0002044	BPChr08G16282
N0.HOG0002044	BPChr08G16193
N0.HOG0002044	BPChr08G16132
N0.HOG0002044	BPChr03G10934
N0.HOG0002044	TC06G2189
N0.HOG0002044	GWHGERFP031058
N0.HOG0002044	GWHGERFP003329
N0.HOG0002044	RHSIM_Rhsim13G0039000
N0.HOG0002044	RHSIM_Rhsim04G0174800
N0.HOG0002044	RHSIM_Rhsim04G0174700
N0.HOG0002044	RHSIM_Rhsim04G0174400
N0.HOG0002044	Os10g0470700
N0.HOG0002044	Os10g0469900
N0.HOG0002044	Os03g0138700
N0.HOG0002056	AT1G01225
N0.HOG0002056	AT4G00905
N0.HOG0002056	EL10Ac1g00231.1
N0.HOG0002056	HORVU.MOREX.r3.5HG0498010
N0.HOG0002056	Zm00001eb103200
N0.HOG0002056	Zm00001eb198640
N0.HOG0002056	Zm00001eb319240
N0.HOG0002056	BPChr14G12773
N0.HOG0002056	BPChr06G29484
N0.HOG0002056	BPChr06G29624
N0.HOG0002056	TC04G0734
N0.HOG0002056	TC03G2009
N0.HOG0002056	TC09G2354
N0.HOG0002056	GWHGERFP041366
N0.HOG0002056	GWHGERFP041377
N0.HOG0002056	GWHGERFP041384
N0.HOG0002056	GWHGERFP040523
N0.HOG0002056	RHSIM_RhsimUnG0214600
N0.HOG0002056	RHSIM_Rhsim07G0079300
N0.HOG0002056	RHSIM_RhsimUnG0065100
N0.HOG0002056	RHSIM_Rhsim07G0078600
N0.HOG0002056	RHSIM_RhsimUnG0064900
N0.HOG0002056	RHSIM_Rhsim07G0002400
N0.HOG0002056	Os09g0526800
N0.HOG0002056	Os08g0546900
N0.HOG0002058	AT1G02390
N0.HOG0002058	AT4G01950
N0.HOG0002058	EL10Ac4g09489.1
N0.HOG0002058	EL10Ac9g20991.1
N0.HOG0002058	EL10As5g23573.1
N0.HOG0002058	HORVU.MOREX.r3.6HG0538810
N0.HOG0002058	HORVU.MOREX.r3.5HG0443100
N0.HOG0002058	HORVU.MOREX.r3.4HG0417370
N0.HOG0002058	HORVU.MOREX.r3.3HG0296680
N0.HOG0002058	Zm00001eb115970
N0.HOG0002058	Zm00001eb136910
N0.HOG0002058	BPChr05G12998
N0.HOG0002058	BPChr05G22442
N0.HOG0002058	BPChr05G22479
N0.HOG0002058	BPChr08G15513
N0.HOG0002058	TC07G1762
N0.HOG0002058	GWHGERFP031429
N0.HOG0002058	GWHGERFP031448
N0.HOG0002058	GWHGERFP031499
N0.HOG0002058	RHSIM_Rhsim13G0002700
N0.HOG0002058	Os12g0563000
N0.HOG0002058	Os11g0679700
N0.HOG0002061	AT1G06840
N0.HOG0002061	AT3G53590
N0.HOG0002061	AT5G01950
N0.HOG0002061	AT5G37450
N0.HOG0002061	EL10Ac4g08391.1
N0.HOG0002061	EL10Ac7g17136.1
N0.HOG0002061	HORVU.MOREX.r3.3HG0297290
N0.HOG0002061	HORVU.MOREX.r3.7HG0656210
N0.HOG0002061	HORVU.MOREX.r3.1HG0070670
N0.HOG0002061	Zm00001eb442310
N0.HOG0002061	Zm00001eb089740
N0.HOG0002061	Zm00001eb149670
N0.HOG0002061	Zm00001eb290800
N0.HOG0002061	Zm00001eb290880
N0.HOG0002061	BPChr11G17645
N0.HOG0002061	TC07G0948
N0.HOG0002061	TC02G2341
N0.HOG0002061	TC02G2345
N0.HOG0002061	GWHGERFP024251
N0.HOG0002061	GWHGERFP030835
N0.HOG0002061	RHSIM_Rhsim05G0233100
N0.HOG0002061	RHSIM_Rhsim13G0057600
N0.HOG0002061	Os05g0481100
N0.HOG0002061	Os01g0960400
N0.HOG0002061	Os01g0818600
N0.HOG0002062	AT1G06920
N0.HOG0002062	AT2G30400
N0.HOG0002062	AT5G01840
N0.HOG0002062	AT5G58360
N0.HOG0002062	EL10Ac7g15855.1
N0.HOG0002062	EL10Ac7g17069.1
N0.HOG0002062	HORVU.MOREX.r3.3HG0297730
N0.HOG0002062	HORVU.MOREX.r3.2HG0185570
N0.HOG0002062	HORVU.MOREX.r3.1HG0071130
N0.HOG0002062	Zm00001eb149450
N0.HOG0002062	Zm00001eb347230
N0.HOG0002062	Zm00001eb368780
N0.HOG0002062	Zm00001eb290570
N0.HOG0002062	BPChr06G04864
N0.HOG0002062	BPChr14G01867
N0.HOG0002062	TC07G1014
N0.HOG0002062	GWHGERFP030789
N0.HOG0002062	GWHGERFP002489
N0.HOG0002062	GWHGERFP024290
N0.HOG0002062	RHSIM_Rhsim05G0229400
N0.HOG0002062	RHSIM_Rhsim04G0122500
N0.HOG0002062	RHSIM_Rhsim13G0060700
N0.HOG0002062	Os05g0324600
N0.HOG0002062	Os01g0823500
N0.HOG0002062	Os05g0477200
N0.HOG0002065	AT1G27310
N0.HOG0002065	AT1G27970
N0.HOG0002065	EL10Ac6g13522.1
N0.HOG0002065	EL10Ac6g15417.1
N0.HOG0002065	HORVU.MOREX.r3.7HG0684090
N0.HOG0002065	Zm00001eb036640
N0.HOG0002065	Zm00001eb175200
N0.HOG0002065	BPChr10G03430
N0.HOG0002065	BPChr08G03134
N0.HOG0002065	TC11G0442
N0.HOG0002065	TC03G1031
N0.HOG0002065	GWHGERFP040260
N0.HOG0002065	GWHGERFP013084
N0.HOG0002065	RHSIM_Rhsim10G0005500
N0.HOG0002065	RHSIM_Rhsim08G0042300
N0.HOG0002065	Os08g0532300
N0.HOG0002066	AT1G12240
N0.HOG0002066	AT1G62660
N0.HOG0002066	EL10Ac3g05836.1
N0.HOG0002066	EL10Ac5g13009.1
N0.HOG0002066	HORVU.MOREX.r3.7HG0635170
N0.HOG0002066	HORVU.MOREX.r3.7HG0635300
N0.HOG0002066	HORVU.MOREX.r3.2HG0184450
N0.HOG0002066	HORVU.MOREX.r3.7HG0635380
N0.HOG0002066	HORVU.MOREX.r3.6HG0542050
N0.HOG0002066	Zm00001eb075530
N0.HOG0002066	Zm00001eb427460
N0.HOG0002066	Zm00001eb229460
N0.HOG0002066	BPChr02G14186
N0.HOG0002066	BPChr11G07100
N0.HOG0002066	TC01G4432
N0.HOG0002066	TC06G2155
N0.HOG0002066	GWHGERFP012560
N0.HOG0002066	GWHGERFP008762
N0.HOG0002066	GWHGERFP031793
N0.HOG0002066	GWHGERFP031795
N0.HOG0002066	RHSIM_Rhsim08G0094500
N0.HOG0002066	RHSIM_Rhsim09G0191700
N0.HOG0002066	RHSIM_Rhsim09G0191800
N0.HOG0002066	Os02g0106100
N0.HOG0002066	Os04g0535600
N0.HOG0002071	AT1G14840
N0.HOG0002071	AT1G24764
N0.HOG0002071	AT1G68060
N0.HOG0002071	AT2G01750
N0.HOG0002071	EL10Ac6g14199.1
N0.HOG0002071	HORVU.MOREX.r3.6HG0613410
N0.HOG0002071	HORVU.MOREX.r3.7HG0669240
N0.HOG0002071	HORVU.MOREX.r3.5HG0419520
N0.HOG0002071	Zm00001eb133890
N0.HOG0002071	Zm00001eb253850
N0.HOG0002071	Zm00001eb280250
N0.HOG0002071	Zm00001eb371500
N0.HOG0002071	BPChr08G28493
N0.HOG0002071	BPChr14G12557
N0.HOG0002071	BPChr08G28558
N0.HOG0002071	TC12G1977
N0.HOG0002071	TC04G0080
N0.HOG0002071	TC01G3640
N0.HOG0002071	GWHGERFP044712
N0.HOG0002071	GWHGERFP032970
N0.HOG0002071	GWHGERFP033770
N0.HOG0002071	RHSIM_Rhsim09G0089200
N0.HOG0002071	Os06g0251700
N0.HOG0002071	Os12g0640900
N0.HOG0002071	Os02g0736100
N0.HOG0002073	AT3G15880
N0.HOG0002073	EL10Ac8g18704.1
N0.HOG0002073	HORVU.MOREX.r3.7HG0695720
N0.HOG0002073	Zm00001eb415530
N0.HOG0002073	BPChr03G28865
N0.HOG0002073	BPChr02G23322
N0.HOG0002073	BPChr06G22210
N0.HOG0002073	TC10G1281
N0.HOG0002073	GWHGERFP007905
N0.HOG0002073	GWHGERFP021399
N0.HOG0002073	GWHGERFP035563
N0.HOG0002073	RHSIM_Rhsim11G0027400
N0.HOG0002073	RHSIM_Rhsim03G0250200
N0.HOG0002073	RHSIM_Rhsim01G0066600
N0.HOG0002073	Os08g0162100
N0.HOG0002074	AT1G18280
N0.HOG0002074	AT1G62790
N0.HOG0002074	AT1G73550
N0.HOG0002074	AT1G73560
N0.HOG0002074	EL10Ac5g12987.1
N0.HOG0002074	EL10Ac5g12988.1
N0.HOG0002074	EL10Ac5g12989.1
N0.HOG0002074	EL10Ac5g12991.1
N0.HOG0002074	HORVU.MOREX.r3.7HG0731730
N0.HOG0002074	HORVU.MOREX.r3.7HG0725140
N0.HOG0002074	Zm00001eb225620
N0.HOG0002074	Zm00001eb227760
N0.HOG0002074	Zm00001eb273530
N0.HOG0002074	BPChr02G18039
N0.HOG0002074	BPChr06G11159
N0.HOG0002074	TC01G2893
N0.HOG0002074	GWHGERFP041630
N0.HOG0002074	GWHGERFP041631
N0.HOG0002074	GWHGERFP037561
N0.HOG0002074	RHSIM_Rhsim10G0211900
N0.HOG0002074	RHSIM_Rhsim07G0103500
N0.HOG0002074	RHSIM_Rhsim07G0103200
N0.HOG0002074	RHSIM_Rhsim07G0103400
N0.HOG0002074	Os06g0711900
N0.HOG0002074	Os06g0686400
N0.HOG0002075	AT1G18420
N0.HOG0002075	AT1G25480
N0.HOG0002075	AT1G68600
N0.HOG0002075	AT2G17470
N0.HOG0002075	AT3G18440
N0.HOG0002075	EL10Ac5g11431.1
N0.HOG0002075	EL10Ac6g14445.1
N0.HOG0002075	HORVU.MOREX.r3.7HG0674440
N0.HOG0002075	HORVU.MOREX.r3.6HG0612110
N0.HOG0002075	HORVU.MOREX.r3.7HG0670910
N0.HOG0002075	Zm00001eb253540
N0.HOG0002075	Zm00001eb380200
N0.HOG0002075	BPChr09G29711
N0.HOG0002075	BPChr12G28116
N0.HOG0002075	TC04G0223
N0.HOG0002075	TC05G0655
N0.HOG0002075	TC01G2146
N0.HOG0002075	GWHGERFP032695
N0.HOG0002075	GWHGERFP012091
N0.HOG0002075	GWHGERFP008221
N0.HOG0002075	RHSIM_Rhsim09G0110200
N0.HOG0002075	RHSIM_Rhsim08G0135400
N0.HOG0002075	RHSIM_Rhsim03G0219400
N0.HOG0002075	Os02g0730600
N0.HOG0002075	Os06g0268800
N0.HOG0002076	AT1G18860
N0.HOG0002076	AT1G68150
N0.HOG0002076	AT1G69810
N0.HOG0002076	AT5G15130
N0.HOG0002076	EL10Ac2g02946.1
N0.HOG0002076	EL10Ac5g10955.1
N0.HOG0002076	EL10Ac6g13160.1
N0.HOG0002076	HORVU.MOREX.r3.3HG0237360
N0.HOG0002076	HORVU.MOREX.r3.7HG0650260
N0.HOG0002076	Zm00001eb121610
N0.HOG0002076	Zm00001eb337290
N0.HOG0002076	Zm00001eb377160
N0.HOG0002076	BPChr11G05634
N0.HOG0002076	BPChr04G03698
N0.HOG0002076	BPChr08G01238
N0.HOG0002076	TC01G3271
N0.HOG0002076	TC05G1097
N0.HOG0002076	GWHGERFP011764
N0.HOG0002076	GWHGERFP039623
N0.HOG0002076	GWHGERFP039958
N0.HOG0002076	RHSIM_RhsimUnG0199600
N0.HOG0002076	RHSIM_RhsimUnG0056300
N0.HOG0002076	RHSIM_Rhsim08G0158800
N0.HOG0002076	Os06g0146250
N0.HOG0002076	Os01g0185900
N0.HOG0002077	AT1G19180
N0.HOG0002077	AT1G74950
N0.HOG0002077	EL10Ac7g16441.1
N0.HOG0002077	EL10Ac8g19004.1
N0.HOG0002077	HORVU.MOREX.r3.2HG0125430
N0.HOG0002077	HORVU.MOREX.r3.5HG0480600
N0.HOG0002077	Zm00001eb100130
N0.HOG0002077	Zm00001eb109190
N0.HOG0002077	Zm00001eb009620
N0.HOG0002077	Zm00001eb019470
N0.HOG0002077	Zm00001eb414910
N0.HOG0002077	Zm00001eb168150
N0.HOG0002077	Zm00001eb314010
N0.HOG0002077	Zm00001eb327450
N0.HOG0002077	BPChr06G31475
N0.HOG0002077	BPChr11G07023
N0.HOG0002077	BPChr06G30991
N0.HOG0002077	TC10G0980
N0.HOG0002077	GWHGERFP008130
N0.HOG0002077	GWHGERFP025251
N0.HOG0002077	RHSIM_Rhsim03G0226700
N0.HOG0002077	RHSIM_Rhsim05G0004700
N0.HOG0002077	Os03g0402800
N0.HOG0002077	Os07g0615200
N0.HOG0002077	Os09g0439200
N0.HOG0002079	AT3G22890
N0.HOG0002079	AT4G14680
N0.HOG0002079	AT5G43780
N0.HOG0002079	EL10Ac3g06544.1
N0.HOG0002079	HORVU.MOREX.r3.5HG0509820
N0.HOG0002079	Zm00001eb056910
N0.HOG0002079	Zm00001eb215080
N0.HOG0002079	BPChr08G10743
N0.HOG0002079	TC05G0153
N0.HOG0002079	GWHGERFP017053
N0.HOG0002079	GWHGERFP003693
N0.HOG0002079	RHSIM_RhsimUnG0023500
N0.HOG0002079	RHSIM_Rhsim04G0196300
N0.HOG0002079	RHSIM_RhsimUnG0184100
N0.HOG0002079	RHSIM_RhsimUnG0184400
N0.HOG0002079	Os03g0743900
N0.HOG0002080	AT1G21660
N0.HOG0002080	AT4G12770
N0.HOG0002080	AT4G12780
N0.HOG0002080	EL10Ac1g01338.1
N0.HOG0002080	HORVU.MOREX.r3.5HG0444800
N0.HOG0002080	Zm00001eb115800
N0.HOG0002080	Zm00001eb131530
N0.HOG0002080	Zm00001eb137290
N0.HOG0002080	Zm00001eb410220
N0.HOG0002080	BPChr12G25824
N0.HOG0002080	BPChr01G22920
N0.HOG0002080	BPChr03G11648
N0.HOG0002080	BPChr03G11607
N0.HOG0002080	TC05G2170
N0.HOG0002080	TC02G1487
N0.HOG0002080	TC03G2550
N0.HOG0002080	GWHGERFP023714
N0.HOG0002080	GWHGERFP035960
N0.HOG0002080	GWHGERFP030854
N0.HOG0002080	RHSIM_Rhsim01G0246300
N0.HOG0002080	RHSIM_Rhsim13G0056100
N0.HOG0002080	RHSIM_Rhsim11G0070500
N0.HOG0002080	Os01g0355500
N0.HOG0002080	Os11g0661200
N0.HOG0002080	Os12g0548200
N0.HOG0002081	AT1G21890
N0.HOG0002081	AT1G44800
N0.HOG0002081	AT4G08290
N0.HOG0002081	AT4G08300
N0.HOG0002081	EL10Ac1g00005.1
N0.HOG0002081	EL10Ac6g13806.1
N0.HOG0002081	HORVU.MOREX.r3.6HG0619230
N0.HOG0002081	HORVU.MOREX.r3.7HG0663470
N0.HOG0002081	Zm00001eb027390
N0.HOG0002081	Zm00001eb256120
N0.HOG0002081	Zm00001eb279030
N0.HOG0002081	Zm00001eb373380
N0.HOG0002081	BPChr03G18501
N0.HOG0002081	BPChr03G18581
N0.HOG0002081	TC09G2503
N0.HOG0002081	TC03G3048
N0.HOG0002081	GWHGERFP035897
N0.HOG0002081	GWHGERFP035901
N0.HOG0002081	GWHGERFP035902
N0.HOG0002081	RHSIM_RhsimUnG0094000
N0.HOG0002081	RHSIM_RhsimUnG0094100
N0.HOG0002081	Os02g0768300
N0.HOG0002081	Os06g0210000
N0.HOG0002081	Os10g0210500
N0.HOG0002081	Os10g0175800
N0.HOG0002085	AT1G22670
N0.HOG0002085	AT1G35625
N0.HOG0002085	AT1G35630
N0.HOG0002085	AT1G71980
N0.HOG0002085	AT4G09560
N0.HOG0002085	EL10Ac1g00091.1
N0.HOG0002085	HORVU.MOREX.r3.7HG0707060
N0.HOG0002085	HORVU.MOREX.r3.2HG0216760
N0.HOG0002085	Zm00001eb031640
N0.HOG0002085	Zm00001eb174370
N0.HOG0002085	Zm00001eb260120
N0.HOG0002085	BPChr01G22759
N0.HOG0002085	TC03G2364
N0.HOG0002085	TC09G2444
N0.HOG0002085	GWHGERFP035796
N0.HOG0002085	GWHGERFP006472
N0.HOG0002085	RHSIM_Rhsim06G0094500
N0.HOG0002085	RHSIM_Rhsim11G0058100
N0.HOG0002085	RHSIM_Rhsim11G0058300
N0.HOG0002085	Os03g0167500
N0.HOG0002085	Os08g0104300
N0.HOG0002088	AT1G26310
N0.HOG0002088	AT1G69120
N0.HOG0002088	AT5G60910
N0.HOG0002088	EL10Ac2g04444.1
N0.HOG0002088	EL10Ac6g14703.1
N0.HOG0002088	HORVU.MOREX.r3.2HG0156870
N0.HOG0002088	HORVU.MOREX.r3.2HG0127410
